,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
7464138,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-03-17,,,,,16.0,
7464139,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-03-18,,,,,4.0,
7464140,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-03-19,,,,,10.0,
7464141,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-03-20,,,,,10.0,
7464142,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-03-22,,,,,8.0,
7464143,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-03-23,,,,,-3.0,
7464144,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-03-24,,,,,20.0,
7464145,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-03-25,,,,,8.0,
7464146,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-03-26,,,,,3.0,
7464147,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-03-27,,,,,6.0,
7464148,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-03-29,,,,,16.0,
7464149,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-03-30,,,,,10.0,
7464150,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-03-31,,,,,17.0,
7464151,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-04-01,,,,,15.0,
7464152,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-04-02,,,,,-8.0,
7464153,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-04-03,,,,,-6.0,
7464154,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-04-05,,,,,-25.0,
7464155,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-04-06,,,,,-4.0,
7464156,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-04-07,,,,,8.0,
7464157,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-04-08,,,,,8.0,
7464158,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-04-09,,,,,9.0,
7464159,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-04-10,,,,,8.0,
7464160,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-04-12,,,,,16.0,
7464161,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-04-13,,,,,13.0,
7464162,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-04-14,,,,,18.0,
7464163,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-04-15,,,,,19.0,
7464164,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-04-16,,,,,16.0,
7464165,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-04-17,,,,,15.0,
7464166,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-04-19,,,,,-10.0,
7464167,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-04-20,,,,,18.0,
7464168,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-04-21,,,,,24.0,
7464169,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-04-22,,,,,5.0,
7464170,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-04-23,,,,,14.0,
7464171,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-04-24,,,,,11.0,
7464172,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-04-26,,,,,23.0,
7464173,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-04-27,,,,,22.0,
7464174,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-04-28,,,,,19.0,
7464175,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-04-29,,,,,22.0,
7464176,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-04-30,,,,,13.0,
7464177,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-05-01,,,,,-10.0,
7464178,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-05-03,,,,,16.0,
7464179,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-05-04,,,,,20.0,
7464180,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-05-05,,,,,24.0,
7464181,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-05-06,,,,,23.0,
7464182,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-05-07,,,,,16.0,
7464183,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-05-08,,,,,10.0,
7464184,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-05-10,,,,,21.0,
7464185,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-05-11,,,,,20.0,
7464186,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-05-12,,,,,24.0,
7464187,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-05-13,,,,,17.0,
7464188,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-05-14,,,,,19.0,
7464189,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-05-15,,,,,12.0,
7464190,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-05-17,,,,,19.0,
7464191,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-05-18,,,,,15.0,
7464192,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-05-19,,,,,24.0,
7464193,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-05-20,,,,,16.0,
7464194,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-05-21,,,,,20.0,
7464195,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-05-22,,,,,14.0,
7464196,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-05-24,,,,,23.0,
7464197,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-05-25,,,,,1.0,
7464198,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-05-26,,,,,20.0,
7464199,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-05-27,,,,,10.0,
7464200,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-05-28,,,,,10.0,
7464201,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-05-29,,,,,4.0,
7464202,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-05-31,,,,,10.0,
7464203,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-06-01,,,,,6.0,
7464204,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-06-02,,,,,10.0,
7464205,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-06-03,,,,,1.0,
7464206,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-06-04,,,,,6.0,
7464207,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-06-05,,,,,4.0,
7464208,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-06-07,,,,,6.0,
7464209,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-06-08,,,,,9.0,
7464210,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-06-09,,,,,14.0,
7464211,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-06-10,,,,,7.0,
7464212,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-06-11,,,,,11.0,
7464213,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-06-12,,,,,13.0,
7464214,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-06-14,,,,,11.0,
7464215,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-06-15,,,,,8.0,
7464216,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-06-16,,,,,12.0,
7464217,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-06-17,,,,,12.0,
7464218,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-06-18,,,,,10.0,
7464219,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-06-19,,,,,10.0,
7464220,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-06-21,,,,,4.0,
7464221,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-06-22,,,,,10.0,
7464222,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-06-23,,,,,15.0,
7464223,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-06-24,,,,,12.0,
7464224,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-06-25,,,,,8.0,
7464225,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-06-26,,,,,11.0,
7464226,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-06-28,,,,,14.0,
7464227,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-06-29,,,,,12.0,
7464228,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-06-30,,,,,8.0,
7464229,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-07-01,,,,,8.0,
7464230,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-07-02,,,,,5.0,
7464231,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-07-03,,,,,10.0,
7464232,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-07-05,,,,,12.0,
7464233,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-07-06,,,,,12.0,
7464234,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-07-07,,,,,10.0,
7464235,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-07-08,,,,,12.0,
7464236,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-07-09,,,,,9.0,
7464237,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-07-10,,,,,5.0,
7464238,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-07-12,,,,,5.0,
7464239,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-07-13,,,,,5.0,
7464240,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-07-14,,,,,6.0,
7464241,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-07-15,,,,,0.0,
7464242,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-07-16,,,,,3.0,
7464243,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-07-17,,,,,6.0,
7464244,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-07-19,,,,,4.0,
7464245,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-07-20,,,,,3.0,
7464246,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-07-21,,,,,9.0,
7464247,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-07-22,,,,,3.0,
7464248,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-07-23,,,,,8.0,
7464249,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-07-24,,,,,11.0,
7464250,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-07-26,,,,,10.0,
7464251,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-07-27,,,,,9.0,
7464252,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-07-28,,,,,17.0,
7464253,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-07-29,,,,,9.0,
7464254,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-07-30,,,,,8.0,
7464255,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-07-31,,,,,9.0,
7464256,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-08-02,,,,,4.0,
7464257,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-08-03,,,,,-2.0,
7464258,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-08-04,,,,,12.0,
7464259,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-08-05,,,,,3.0,
7464260,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-08-06,,,,,-2.0,
7464261,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-08-07,,,,,3.0,
7464262,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-08-09,,,,,-8.0,
7464263,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-08-10,,,,,-19.0,
7464264,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-08-11,,,,,5.0,
7464265,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-08-12,,,,,5.0,
7464266,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-08-13,,,,,1.0,
7464267,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-08-14,,,,,-4.0,
7464268,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-08-16,,,,,6.0,
7464269,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-08-17,,,,,7.0,
7464270,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-08-18,,,,,12.0,
7464271,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-08-19,,,,,7.0,
7464272,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-08-20,,,,,6.0,
7464273,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-08-21,,,,,10.0,
7464274,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-08-23,,,,,14.0,
7464275,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-08-24,,,,,13.0,
7464276,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-08-25,,,,,17.0,
7464277,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-08-26,,,,,14.0,
7464278,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-08-27,,,,,6.0,
7464279,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-08-28,,,,,12.0,
7464280,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-08-30,,,,,17.0,
7464281,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-08-31,,,,,13.0,
7464282,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-09-01,,,,,20.0,
7464283,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-09-02,,,,,16.0,
7464284,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-09-03,,,,,10.0,
7464285,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-09-04,,,,,13.0,
7464286,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-09-06,,,,,8.0,
7464287,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-09-07,,,,,15.0,
7464288,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-09-08,,,,,15.0,
7464289,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-09-09,,,,,12.0,
7464290,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-09-10,,,,,3.0,
7464291,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-09-11,,,,,22.0,
7464292,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-09-13,,,,,12.0,
7464293,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-09-14,,,,,11.0,
7464294,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-09-15,,,,,17.0,
7464295,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-09-16,,,,,12.0,
7464296,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-09-17,,,,,6.0,
7464297,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-09-18,,,,,13.0,
7464298,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-09-20,,,,,17.0,
7464299,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-09-21,,,,,17.0,
7464300,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-09-22,,,,,23.0,
7464301,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-09-23,,,,,16.0,
7464302,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-09-24,,,,,16.0,
7464303,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-09-25,,,,,8.0,
7464304,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-09-27,,,,,15.0,
7464305,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-09-28,,,,,19.0,
7464306,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-09-29,,,,,26.0,
7464307,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-09-30,,,,,21.0,
7464308,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-10-01,,,,,19.0,
7464309,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-10-02,,,,,8.0,
7464310,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-10-04,,,,,20.0,
7464311,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-10-05,,,,,9.0,
7464312,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-10-06,,,,,18.0,
7464313,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-10-07,,,,,14.0,
7464314,ZW,Zimbabwe,Matabeleland South Province,Beitbridge,,,,ChIJCwt65zPUyB4Rwv9D173w8H8,2021-10-08,,,,,11.0,
